wav,txt
fechas2/train/fechas2_000000.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_008707.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008708.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008709.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_008710.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008711.en.wav,please tomorrow | relative_day(+1)
fechas2/train/fechas2_008712.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_008713.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008714.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_008715.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008716.en.wav,next wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_008717.en.wav,next thursday please | next_day('thursday')
fechas2/train/fechas2_008718.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008719.en.wav,please this coming thursday | next_day('thursday')
fechas2/train/fechas2_008720.en.wav,friday | next_day('friday')
fechas2/train/fechas2_008721.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_008722.en.wav,next tuesday please | next_day('tuesday')
fechas2/train/fechas2_008723.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008724.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_008725.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008726.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_008727.en.wav,the following thursday | next_day('thursday')
fechas2/train/fechas2_008728.en.wav,next thursday please | next_day('thursday')
fechas2/train/fechas2_008729.en.wav,please this coming monday | next_day('monday')
fechas2/train/fechas2_008730.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_008731.en.wav,next tuesday thanks | next_day('tuesday')
fechas2/train/fechas2_008732.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008733.en.wav,please this coming thursday | next_day('thursday')
fechas2/train/fechas2_008734.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_008735.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_008736.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_008737.en.wav,next wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_008738.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008739.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008740.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_008741.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008742.en.wav,thursday thank you | next_day('thursday')
fechas2/train/fechas2_008743.en.wav,next thursday thank you | next_day('thursday')
fechas2/train/fechas2_008744.en.wav,next thursday thank you | next_day('thursday')
fechas2/train/fechas2_008745.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_008746.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008747.en.wav,please this tuesday | next_day('tuesday')
fechas2/train/fechas2_008748.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008749.en.wav,the day after tomorrow thanks | relative_day(+2)
fechas2/train/fechas2_008750.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_008751.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008752.en.wav,friday | next_day('friday')
fechas2/train/fechas2_008753.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_008754.en.wav,monday | next_day('monday')
fechas2/train/fechas2_008755.en.wav,friday | next_day('friday')
fechas2/train/fechas2_008756.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_008757.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008758.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008759.en.wav,please on friday | next_day('friday')
fechas2/train/fechas2_008760.en.wav,this wednesday | next_day('wednesday')
fechas2/train/fechas2_008761.en.wav,please on friday | next_day('friday')
fechas2/train/fechas2_008762.en.wav,please this wednesday | next_day('wednesday')
fechas2/train/fechas2_008763.en.wav,please on thursday | next_day('thursday')
fechas2/train/fechas2_008764.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_008765.en.wav,monday | next_day('monday')
fechas2/train/fechas2_008766.en.wav,please this thursday | next_day('thursday')
fechas2/train/fechas2_008767.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_008768.en.wav,next wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_008769.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008770.en.wav,friday please | next_day('friday')
fechas2/train/fechas2_008771.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008772.en.wav,thursday please | next_day('thursday')
fechas2/train/fechas2_008773.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_008774.en.wav,this monday | next_day('monday')
fechas2/train/fechas2_008775.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_008776.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_008777.en.wav,next wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_008778.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008779.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_008780.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_008781.en.wav,in three days please | relative_day(+3)
fechas2/train/fechas2_008782.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008783.en.wav,this monday | next_day('monday')
fechas2/train/fechas2_008784.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_008785.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_008786.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008787.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008788.en.wav,tuesday please | next_day('tuesday')
fechas2/train/fechas2_008789.en.wav,friday | next_day('friday')
fechas2/train/fechas2_008790.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_008791.en.wav,next friday please | next_day('friday')
fechas2/train/fechas2_008792.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008793.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008794.en.wav,please this coming monday | next_day('monday')
fechas2/train/fechas2_008795.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008796.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_008797.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008798.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008799.en.wav,friday | next_day('friday')
fechas2/train/fechas2_008800.en.wav,wednesday please | next_day('wednesday')
fechas2/train/fechas2_008801.en.wav,please this coming monday | next_day('monday')
fechas2/train/fechas2_008802.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_008803.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008804.en.wav,please this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_008805.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_008806.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008807.en.wav,next wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_008808.en.wav,friday thank you | next_day('friday')
fechas2/train/fechas2_008809.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_008810.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_008811.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_008812.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_008813.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008814.en.wav,please on monday | next_day('monday')
fechas2/train/fechas2_008815.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_008816.en.wav,please this friday | next_day('friday')
fechas2/train/fechas2_008817.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_008818.en.wav,please next wednesday | next_day('wednesday')
fechas2/train/fechas2_008819.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008820.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_008821.en.wav,this coming thursday please | next_day('thursday')
fechas2/train/fechas2_008822.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_008823.en.wav,next wednesday thanks | next_day('wednesday')
fechas2/train/fechas2_008824.en.wav,in three days please | relative_day(+3)
fechas2/train/fechas2_008825.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008826.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_008827.en.wav,this monday | next_day('monday')
fechas2/train/fechas2_008828.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008829.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008830.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008831.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008832.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_008833.en.wav,tomorrow please | relative_day(+1)
fechas2/train/fechas2_008834.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_008835.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008836.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_008837.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008838.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008839.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008840.en.wav,please tomorrow | relative_day(+1)
fechas2/train/fechas2_008841.en.wav,tuesday please | next_day('tuesday')
fechas2/train/fechas2_008842.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008843.en.wav,please tomorrow | relative_day(+1)
fechas2/train/fechas2_008844.en.wav,please this monday | next_day('monday')
fechas2/train/fechas2_008845.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_008846.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008847.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008848.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008849.en.wav,please this thursday | next_day('thursday')
fechas2/train/fechas2_008850.en.wav,please this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_008851.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_008852.en.wav,the day after tomorrow please | relative_day(+2)
fechas2/train/fechas2_008853.en.wav,the following tuesday | next_day('tuesday')
fechas2/train/fechas2_008854.en.wav,friday | next_day('friday')
fechas2/train/fechas2_008855.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_008856.en.wav,next tuesday thank you | next_day('tuesday')
fechas2/train/fechas2_008857.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_008858.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_008859.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_008860.en.wav,this tuesday please | next_day('tuesday')
fechas2/train/fechas2_008861.en.wav,next thursday please | next_day('thursday')
fechas2/train/fechas2_008862.en.wav,this coming monday please | next_day('monday')
fechas2/train/fechas2_008863.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008864.en.wav,this coming thursday thanks | next_day('thursday')
fechas2/train/fechas2_008865.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_008866.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008867.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008868.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_008869.en.wav,the following monday | next_day('monday')
fechas2/train/fechas2_008870.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008871.en.wav,monday | next_day('monday')
fechas2/train/fechas2_008872.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008873.en.wav,this coming tuesday please | next_day('tuesday')
fechas2/train/fechas2_008874.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_008875.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_008876.en.wav,this tuesday | next_day('tuesday')
fechas2/train/fechas2_008877.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008878.en.wav,this tuesday | next_day('tuesday')
fechas2/train/fechas2_008879.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_008880.en.wav,this wednesday please | next_day('wednesday')
fechas2/train/fechas2_008881.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008882.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_008883.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_008884.en.wav,the day after tomorrow thanks | relative_day(+2)
fechas2/train/fechas2_008885.en.wav,next tuesday thank you | next_day('tuesday')
fechas2/train/fechas2_008886.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008887.en.wav,this tuesday please | next_day('tuesday')
fechas2/train/fechas2_008888.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_008889.en.wav,please tomorrow | relative_day(+1)
fechas2/train/fechas2_008890.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_008891.en.wav,please this coming friday | next_day('friday')
fechas2/train/fechas2_008892.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_008893.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_008894.en.wav,this coming tuesday thank you | next_day('tuesday')
fechas2/train/fechas2_008895.en.wav,this tuesday | next_day('tuesday')
fechas2/train/fechas2_008896.en.wav,please tomorrow | relative_day(+1)
fechas2/train/fechas2_008897.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_008898.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_008899.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_008900.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_008901.en.wav,please this tuesday | next_day('tuesday')
fechas2/train/fechas2_008902.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_008903.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_008904.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_008905.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_008906.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_008907.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_008908.en.wav,this thursday thank you | next_day('thursday')
