wav,txt
fechas2/train/fechas2_000000.es.wav,por favor el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_007326.es.wav,el próximo jueves por favor | next_day('thursday')
fechas2/train/fechas2_007327.es.wav,por favor el martes | next_day('tuesday')
fechas2/train/fechas2_007328.es.wav,este viernes siguiente | next_day('friday')
fechas2/train/fechas2_007329.es.wav,el jueves gracias | next_day('thursday')
fechas2/train/fechas2_007330.es.wav,este viernes siguiente | next_day('friday')
fechas2/train/fechas2_007331.es.wav,este lunes | next_day('monday')
fechas2/train/fechas2_007332.es.wav,este miércoles próximo | next_day('wednesday')
fechas2/train/fechas2_007333.es.wav,este lunes siguiente | next_day('monday')
fechas2/train/fechas2_007334.es.wav,por favor el próximo miércoles | next_day('wednesday')
fechas2/train/fechas2_007335.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_007336.es.wav,el viernes gracias | next_day('friday')
fechas2/train/fechas2_007337.es.wav,el próximo viernes | next_day('friday')
fechas2/train/fechas2_007338.es.wav,por favor el miércoles | next_day('wednesday')
fechas2/train/fechas2_007339.es.wav,por favor el próximo martes | next_day('tuesday')
fechas2/train/fechas2_007340.es.wav,el martes que viene | next_day('tuesday')
fechas2/train/fechas2_007341.es.wav,el miércoles | next_day('wednesday')
fechas2/train/fechas2_007342.es.wav,este viernes próximo | next_day('friday')
fechas2/train/fechas2_007343.es.wav,por favor este viernes que viene | next_day('friday')
fechas2/train/fechas2_007344.es.wav,el miércoles siguiente gracias | next_day('wednesday')
fechas2/train/fechas2_007345.es.wav,por favor el jueves | next_day('thursday')
fechas2/train/fechas2_007346.es.wav,el jueves | next_day('thursday')
fechas2/train/fechas2_007347.es.wav,el miércoles que viene | next_day('wednesday')
fechas2/train/fechas2_007348.es.wav,en un par de días por favor | relative_day(+2)
fechas2/train/fechas2_007349.es.wav,el siguiente lunes | next_day('monday')
fechas2/train/fechas2_007350.es.wav,este lunes gracias | next_day('monday')
fechas2/train/fechas2_007351.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007352.es.wav,por favor el martes siguiente | next_day('tuesday')
fechas2/train/fechas2_007353.es.wav,el próximo jueves | next_day('thursday')
fechas2/train/fechas2_007354.es.wav,en tres días por favor | relative_day(+3)
fechas2/train/fechas2_007355.es.wav,el siguiente miércoles por favor | next_day('wednesday')
fechas2/train/fechas2_007356.es.wav,el viernes siguiente | next_day('friday')
fechas2/train/fechas2_007357.es.wav,el siguiente viernes por favor | next_day('friday')
fechas2/train/fechas2_007358.es.wav,por favor el martes | next_day('tuesday')
fechas2/train/fechas2_007359.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_007360.es.wav,el siguiente miércoles | next_day('wednesday')
fechas2/train/fechas2_007361.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_007362.es.wav,este viernes por favor | next_day('friday')
fechas2/train/fechas2_007363.es.wav,en tres días por favor | relative_day(+3)
fechas2/train/fechas2_007364.es.wav,el jueves próximo | next_day('thursday')
fechas2/train/fechas2_007365.es.wav,este miércoles por favor | next_day('wednesday')
fechas2/train/fechas2_007366.es.wav,por favor el martes | next_day('tuesday')
fechas2/train/fechas2_007367.es.wav,el próximo viernes | next_day('friday')
fechas2/train/fechas2_007368.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007369.es.wav,este viernes próximo gracias | next_day('friday')
fechas2/train/fechas2_007370.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007371.es.wav,este martes | next_day('tuesday')
fechas2/train/fechas2_007372.es.wav,el siguiente lunes por favor | next_day('monday')
fechas2/train/fechas2_007373.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_007374.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007375.es.wav,mañana | relative_day(+1)
fechas2/train/fechas2_007376.es.wav,este viernes que viene | next_day('friday')
fechas2/train/fechas2_007377.es.wav,el próximo miércoles | next_day('wednesday')
fechas2/train/fechas2_007378.es.wav,el siguiente miércoles | next_day('wednesday')
fechas2/train/fechas2_007379.es.wav,por favor este martes | next_day('tuesday')
fechas2/train/fechas2_007380.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_007381.es.wav,por favor mañana | relative_day(+1)
fechas2/train/fechas2_007382.es.wav,pasado mañana gracias | relative_day(+2)
fechas2/train/fechas2_007383.es.wav,en un par de días gracias | relative_day(+2)
fechas2/train/fechas2_007384.es.wav,este lunes | next_day('monday')
fechas2/train/fechas2_007385.es.wav,por favor el siguiente lunes | next_day('monday')
fechas2/train/fechas2_007386.es.wav,el jueves | next_day('thursday')
fechas2/train/fechas2_007387.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_007388.es.wav,el próximo miércoles | next_day('wednesday')
fechas2/train/fechas2_007389.es.wav,este jueves | next_day('thursday')
fechas2/train/fechas2_007390.es.wav,este lunes siguiente | next_day('monday')
fechas2/train/fechas2_007391.es.wav,este viernes | next_day('friday')
fechas2/train/fechas2_007392.es.wav,este jueves | next_day('thursday')
fechas2/train/fechas2_007393.es.wav,el lunes que viene | next_day('monday')
fechas2/train/fechas2_007394.es.wav,este miércoles por favor | next_day('wednesday')
fechas2/train/fechas2_007395.es.wav,este viernes siguiente | next_day('friday')
fechas2/train/fechas2_007396.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_007397.es.wav,el miércoles | next_day('wednesday')
fechas2/train/fechas2_007398.es.wav,el miércoles que viene | next_day('wednesday')
fechas2/train/fechas2_007399.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007400.es.wav,por favor el viernes próximo | next_day('friday')
fechas2/train/fechas2_007401.es.wav,el miércoles que viene | next_day('wednesday')
fechas2/train/fechas2_007402.es.wav,por favor este miércoles | next_day('wednesday')
fechas2/train/fechas2_007403.es.wav,el lunes por favor | next_day('monday')
fechas2/train/fechas2_007404.es.wav,mañana | relative_day(+1)
fechas2/train/fechas2_007405.es.wav,este miércoles por favor | next_day('wednesday')
fechas2/train/fechas2_007406.es.wav,este jueves próximo gracias | next_day('thursday')
fechas2/train/fechas2_007407.es.wav,el martes que viene | next_day('tuesday')
fechas2/train/fechas2_007408.es.wav,por favor el siguiente viernes | next_day('friday')
fechas2/train/fechas2_007409.es.wav,el próximo viernes | next_day('friday')
fechas2/train/fechas2_007410.es.wav,el siguiente jueves gracias | next_day('thursday')
fechas2/train/fechas2_007411.es.wav,este lunes por favor | next_day('monday')
fechas2/train/fechas2_007412.es.wav,este miércoles | next_day('wednesday')
fechas2/train/fechas2_007413.es.wav,este viernes | next_day('friday')
fechas2/train/fechas2_007414.es.wav,por favor este lunes que viene | next_day('monday')
fechas2/train/fechas2_007415.es.wav,el martes siguiente gracias | next_day('tuesday')
fechas2/train/fechas2_007416.es.wav,en tres días gracias | relative_day(+3)
fechas2/train/fechas2_007417.es.wav,en tres días gracias | relative_day(+3)
fechas2/train/fechas2_007418.es.wav,este viernes siguiente | next_day('friday')
fechas2/train/fechas2_007419.es.wav,el lunes | next_day('monday')
fechas2/train/fechas2_007420.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007421.es.wav,este lunes | next_day('monday')
fechas2/train/fechas2_007422.es.wav,este miércoles que viene por favor | next_day('wednesday')
fechas2/train/fechas2_007423.es.wav,el jueves siguiente por favor | next_day('thursday')
fechas2/train/fechas2_007424.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_007425.es.wav,este miércoles | next_day('wednesday')
fechas2/train/fechas2_007426.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007427.es.wav,este miércoles siguiente | next_day('wednesday')
fechas2/train/fechas2_007428.es.wav,este miércoles que viene por favor | next_day('wednesday')
fechas2/train/fechas2_007429.es.wav,el lunes siguiente | next_day('monday')
fechas2/train/fechas2_007430.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007431.es.wav,el siguiente miércoles | next_day('wednesday')
fechas2/train/fechas2_007432.es.wav,mañana | relative_day(+1)
fechas2/train/fechas2_007433.es.wav,el viernes que viene por favor | next_day('friday')
fechas2/train/fechas2_007434.es.wav,por favor el jueves | next_day('thursday')
fechas2/train/fechas2_007435.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007436.es.wav,este jueves | next_day('thursday')
fechas2/train/fechas2_007437.es.wav,mañana | relative_day(+1)
fechas2/train/fechas2_007438.es.wav,por favor este lunes | next_day('monday')
fechas2/train/fechas2_007439.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007440.es.wav,el viernes próximo | next_day('friday')
fechas2/train/fechas2_007441.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007442.es.wav,este jueves gracias | next_day('thursday')
fechas2/train/fechas2_007443.es.wav,este viernes que viene | next_day('friday')
fechas2/train/fechas2_007444.es.wav,el jueves próximo | next_day('thursday')
fechas2/train/fechas2_007445.es.wav,por favor este miércoles | next_day('wednesday')
fechas2/train/fechas2_007446.es.wav,este martes próximo | next_day('tuesday')
fechas2/train/fechas2_007447.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_007448.es.wav,el próximo miércoles | next_day('wednesday')
fechas2/train/fechas2_007449.es.wav,el martes siguiente por favor | next_day('tuesday')
fechas2/train/fechas2_007450.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_007451.es.wav,el siguiente viernes por favor | next_day('friday')
fechas2/train/fechas2_007452.es.wav,el próximo lunes | next_day('monday')
fechas2/train/fechas2_007453.es.wav,este martes | next_day('tuesday')
fechas2/train/fechas2_007454.es.wav,mañana gracias | relative_day(+1)
fechas2/train/fechas2_007455.es.wav,el próximo martes | next_day('tuesday')
fechas2/train/fechas2_007456.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007457.es.wav,por favor este lunes próximo | next_day('monday')
fechas2/train/fechas2_007458.es.wav,el próximo martes | next_day('tuesday')
fechas2/train/fechas2_007459.es.wav,el lunes que viene | next_day('monday')
fechas2/train/fechas2_007460.es.wav,el siguiente lunes por favor | next_day('monday')
fechas2/train/fechas2_007461.es.wav,el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_007462.es.wav,por favor el miércoles | next_day('wednesday')
fechas2/train/fechas2_007463.es.wav,el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_007464.es.wav,el siguiente lunes | next_day('monday')
fechas2/train/fechas2_007465.es.wav,el viernes próximo | next_day('friday')
fechas2/train/fechas2_007466.es.wav,este martes siguiente gracias | next_day('tuesday')
fechas2/train/fechas2_007467.es.wav,este viernes próximo gracias | next_day('friday')
fechas2/train/fechas2_007468.es.wav,por favor el miércoles que viene | next_day('wednesday')
fechas2/train/fechas2_007469.es.wav,este viernes que viene | next_day('friday')
fechas2/train/fechas2_007470.es.wav,el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_007471.es.wav,el jueves | next_day('thursday')
fechas2/train/fechas2_007472.es.wav,por favor el martes siguiente | next_day('tuesday')
fechas2/train/fechas2_007473.es.wav,por favor el miércoles que viene | next_day('wednesday')
fechas2/train/fechas2_007474.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007475.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_007476.es.wav,el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_007477.es.wav,este lunes por favor | next_day('monday')
fechas2/train/fechas2_007478.es.wav,el próximo jueves | next_day('thursday')
fechas2/train/fechas2_007479.es.wav,por favor el siguiente viernes | next_day('friday')
fechas2/train/fechas2_007480.es.wav,este lunes próximo por favor | next_day('monday')
fechas2/train/fechas2_007481.es.wav,por favor este lunes | next_day('monday')
fechas2/train/fechas2_007482.es.wav,este viernes | next_day('friday')
fechas2/train/fechas2_007483.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_007484.es.wav,por favor en tres días | relative_day(+3)
fechas2/train/fechas2_007485.es.wav,por favor el próximo miércoles | next_day('wednesday')
fechas2/train/fechas2_007486.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007487.es.wav,por favor el jueves próximo | next_day('thursday')
fechas2/train/fechas2_007488.es.wav,el próximo jueves | next_day('thursday')
fechas2/train/fechas2_007489.es.wav,este viernes | next_day('friday')
fechas2/train/fechas2_007490.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007491.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007492.es.wav,el próximo martes | next_day('tuesday')
fechas2/train/fechas2_007493.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007494.es.wav,el lunes próximo | next_day('monday')
fechas2/train/fechas2_007495.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_007496.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007497.es.wav,este viernes próximo | next_day('friday')
fechas2/train/fechas2_007498.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007499.es.wav,el próximo viernes | next_day('friday')
fechas2/train/fechas2_007500.es.wav,el próximo viernes por favor | next_day('friday')
fechas2/train/fechas2_007501.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_007502.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_007503.es.wav,por favor el próximo martes | next_day('tuesday')
fechas2/train/fechas2_007504.es.wav,por favor el martes | next_day('tuesday')
fechas2/train/fechas2_007505.es.wav,el viernes siguiente | next_day('friday')
fechas2/train/fechas2_007506.es.wav,por favor el miércoles que viene | next_day('wednesday')
fechas2/train/fechas2_007507.es.wav,pasado mañana gracias | relative_day(+2)
fechas2/train/fechas2_007508.es.wav,este martes siguiente | next_day('tuesday')
fechas2/train/fechas2_007509.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_007510.es.wav,por favor el viernes | next_day('friday')
fechas2/train/fechas2_007511.es.wav,este martes que viene | next_day('tuesday')
fechas2/train/fechas2_007512.es.wav,el siguiente viernes | next_day('friday')
fechas2/train/fechas2_007513.es.wav,el jueves que viene | next_day('thursday')
fechas2/train/fechas2_007514.es.wav,este martes próximo | next_day('tuesday')
fechas2/train/fechas2_007515.es.wav,el viernes que viene | next_day('friday')
fechas2/train/fechas2_007516.es.wav,mañana gracias | relative_day(+1)
fechas2/train/fechas2_007517.es.wav,el martes | next_day('tuesday')
fechas2/train/fechas2_007518.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_007519.es.wav,el próximo viernes por favor | next_day('friday')
fechas2/train/fechas2_007520.es.wav,este jueves | next_day('thursday')
fechas2/train/fechas2_007521.es.wav,mañana gracias | relative_day(+1)
fechas2/train/fechas2_007522.es.wav,el siguiente lunes gracias | next_day('monday')
fechas2/train/fechas2_007523.es.wav,este martes próximo | next_day('tuesday')
